VSN,Latitude,Depth
35,-20.96666667,3.5
56,-20.96666667,3.5
56,-20.96666667,3.5
56,-20.96666667,3.5
56,-20.96666667,3.5
90,-20.96666667,3.5
90,-20.96666667,3.5
90,-20.96666667,3.5
90,-20.96666667,7.5
80,-20.96666667,3
74,-20.96666667,2.5
94,-20.96666667,10
104,-20.96666667,3.5
81,-20.96666667,3
96,-20.96666667,3.5
60,-20.96666667,3.5
74,-20.96666667,7.5
81,-20.96666667,3
81,-20.96666667,3
81,-20.96666667,3
85,-20.96666667,3.5
57,-20.96666667,3.5
81,-20.96666667,3
75,-20.96666667,7.5
90,-20.96666667,3.5
80,-20.96666667,3.5
90,-20.96666667,3.5
56,-20.96666667,3.5
56,-20.96666667,3.5
36,-20.96666667,3
36,-20.96666667,3
51,-20.96666667,2.5
35,-20.96666667,1
53,-20.95,3
53,-20.95,0
53,-20.95,5
53,-20.95,0
53,-20.95,15
53,-20.95,4.5
53,-20.95,3
53,-20.95,4.5
53,-20.95,4.5
53,-20.95,0
53,-20.95,0
53,-20.95,0
53,-20.95,0
56,-20.95,0
57,-20.95,3
57,-20.95,3
57,-20.95,3
57,-20.95,3
57,-20.95,3
57,-20.95,8
59,-20.95,15
59,-20.95,2
61,-20.95,3
61,-20.95,1
64,-20.95,0
64,-20.95,0
64,-20.95,0
64,-20.95,0
64,-20.95,0
64,-20.95,0
65,-20.95,2
65,-20.95,8
65,-20.95,12
68,-20.95,1
68,-20.95,1
68,-20.95,3
68,-20.95,4.5
68,-20.95,0
68,-20.95,3
69,-20.95,10
87,-20.95,3
87,-20.95,3
87,-20.95,3
87,-20.95,3
87,-20.95,3
87,-20.95,3
87,-20.95,3
87,-20.95,3
87,-20.95,3
73,-20.95,3
73,-20.95,3
73,-20.95,12
73,-20.95,1
108,-20.95,1.5
108,-20.95,1.5
108,-20.95,3
108,-20.95,3
108,-20.95,3
108,-20.95,3
74,-20.95,12
74,-20.95,8
74,-20.95,0
74,-20.95,0
74,-20.95,12
74,-20.95,8
74,-20.95,8
74,-20.95,15
74,-20.95,5
76,-20.95,0.5
77,-20.95,3
77,-20.95,3
77,-20.95,3
77,-20.95,3
77,-20.95,3
77,-20.95,3
80,-20.95,0
80,-20.95,3
80,-20.95,8
80,-20.95,8
80,-20.95,12
80,-20.95,12
85,-20.95,0
85,-20.95,0
85,-20.95,0
89,-20.95,0
89,-20.95,3
89,-20.95,0
89,-20.95,0
89,-20.95,0
89,-20.95,0
89,-20.95,0
93,-20.95,0
93,-20.95,0
93,-20.95,0
93,-20.95,0
93,-20.95,0
93,-20.95,0
93,-20.95,0
93,-20.95,0
93,-20.95,0
93,-20.95,0
93,-20.95,1.6
94,-20.95,3
94,-20.95,3
94,-20.95,10
80,-20.95,3
80,-20.95,3
80,-20.95,3
80,-20.95,3
80,-20.95,1
80,-20.95,1
80,-20.95,1
80,-20.95,3
80,-20.95,3
80,-20.95,3
80,-20.95,3
63,-20.95,3
96,-20.95,12
96,-20.95,3
96,-20.95,3
96,-20.95,0
96,-20.95,5
96,-20.95,0
96,-20.95,12
104,-20.95,0
35,-20.95,0
35,-20.95,0
35,-20.95,0
35,-20.95,0
35,-20.95,0
35,-20.95,0
35,-20.95,0
35,-20.95,3
35,-20.95,3
35,-20.95,0
35,-20.95,0
35,-20.95,3
35,-20.95,3
106,-20.95,12
91,-20.92666667,2
95,-20.61666667,8
87,-20.61666667,8
81,-20.61666667,8
106,-20.61666667,8
49,-20.61666667,8
49,-20.61666667,8
49,-20.61666667,8
64,-20.58333333,2
64,-20.58333333,2
78,-20.58333333,2
78,-20.58333333,1
100,-20.58333333,3
95,-20.58333333,2
95,-20.58333333,2
89,-20.58333333,2
89,-20.58333333,2
49,-20.58333333,3
21,-20.58333333,2
71,-20.58333333,2
21,-20.58333333,2
65,-20.58333333,3
65,-20.58333333,2
65,-20.58333333,2
78,-20.56666667,8
49,-20.56666667,8
78,-20.56666667,8
87,-20.53333333,8
21,-20.53333333,8
99,-20.53333333,8
71,-20.53333333,8
82,-20.53333333,8
78,-20.5,8
77,-20.5,8
77,-20.5,8
76,-20.5,8
21,-20.5,8
99,-20.5,8
99,-20.5,8
99,-20.5,8
76,-20.48333333,3.5
76,-20.48333333,3.5
89,-20.48333333,3.5
21,-20.48333333,3.5
89,-20.48333333,3.5
77,-20.48333333,3.5
77,-20.48333333,3.5
78,-20.48333333,3.5
54,-20.48333333,8
106,-20.48333333,8
95,-20.45,3.5
89,-20.45,8
87,-20.45,8
87,-20.45,8
54,-20.45,8
97,-20.45,8
49,-20.45,8
99,-20.45,8
57,-20.45,8
100,-20.43333333,2.5
62,-20.43333333,2.5
62,-20.43333333,2.5
76,-20.43333333,2.5
76,-20.43333333,2.5
95,-20.43333333,2.5
85,-20.43333333,2.5
78,-20.43333333,2.5
99,-20.43333333,2.5
89,-20.43333333,2.5
65,-20.43333333,2.5
49,-20.41666667,3.5
96,-20.41666667,3.5
85,-20.41666667,3.5
71,-20.38333333,8
81,-20.37833333,5
55,-20.37833333,2
53,-20.375,5
76,-20.36666667,8
21,-20.36666667,8
71,-20.36666667,8
21,-20.35,8
57,-20.33333333,5
106,-20.30166667,2
74,-20.30166667,5
74,-20.30166667,5
71,-20.30166667,5
80,-20.26667,3
106,-20.25166667,2
98,-20.25166667,5
87,-20.25166667,2
103,-20.23333333,1
89,-20.23333333,1
75,-20.23333333,1
98,-20.23333333,1
97,-20.23333333,2
84,-20.23333333,1
75,-20.23333333,1
78,-20.23333333,2
76,-20.23333333,2
104,-20.23333333,2
104,-20.23333333,1
103,-20.23333333,2
57,-20.2,2
57,-20.2,6
57,-20.2,6
57,-20.2,6
57,-20.2,6
57,-20.2,6
57,-20.2,6
76,-20.2,2
62,-20.2,2
62,-20.2,8
78,-20.2,6
78,-20.2,6
104,-20.2,6
104,-20.2,2
87,-20.2,2
63,-20.2,6
77,-20.2,6
77,-20.2,2
77,-20.2,2
77,-20.2,8
77,-20.2,6
82,-20.2,6
50,-20.2,6
115,-20.2,6
4,-20.2,9
86,-20.16666667,13
51,-20.16666667,15
76,-20.16666667,6
21,-20.16666667,0
82,-20.16666667,19.5
82,-20.16666667,19.5
82,-20.16666667,5.5
75,-20.16666667,6
50,-20.16666667,18
107,-20.16666667,14
7,-20.16666667,5.5
50,-20.16666667,15
55,-20.16666667,22
86,-20.16666667,0
82,-20.16666667,7
82,-20.16666667,12
57,-20.13333333,2.5
57,-20.13333333,2.5
89,-20.13333333,2.5
76,-20.13333333,2.5
104,-20.13333333,2.5
104,-20.13333333,2.5
75,-20.13333333,2.5
87,-20.13333333,2.5
87,-20.13333333,2.5
77,-20.13333333,2.5
77,-20.13333333,2.5
82,-20.13333333,2.5
86,-20.13333333,2.5
50,-20.13333333,2.5
89,-20.08333333,8
82,-20.08333333,5
82,-20.08333333,8
82,-20.08333333,5
82,-20.08333333,5
82,-20.08333333,5
82,-20.08333333,5
75,-20.08333333,8
115,-20.08333333,6
50,-20.08333333,8
84,-20.08166667,5
65,-20.08166667,2
107,-20.08166667,2
71,-20.08,5
81,-20.08,2
60,-20.08,2
80,-20.08,2
61,-20,30
57,-20,1.5
78,-20,8
68,-20,2
21,-20,2
81,-20,2
86,-19.86666667,3.5
95,-19.86666667,8.5
95,-19.86666667,3.5
95,-19.86666667,3.5
94,-19.86666667,3.5
94,-19.86666667,3.5
65,-19.86666667,8.5
78,-19.86666667,8.5
78,-19.86666667,8.5
78,-19.86666667,8.5
78,-19.86666667,8.5
79,-19.86666667,8.5
79,-19.86666667,3.5
96,-19.86666667,8.5
96,-19.86666667,8.5
45,-19.86666667,3.5
81,-19.86666667,8.5
45,-19.86666667,3.5
45,-19.86666667,8.5
45,-19.86666667,8.5
45,-19.86666667,8.5
45,-19.86666667,3.5
45,-19.86666667,3.5
45,-19.86666667,3.5
78,-19.86666667,8.5
68,-19.86666667,8.5
81,-19.86666667,3.5
94,-19.86666667,8.5
107,-19.86666667,8.5
81,-19.86666667,8.5
82,-19.86666667,3.5
96,-19.86666667,8.5
60,-19.86666667,8.5
94,-19.86666667,3.5
94,-19.86666667,3.5
107,-19.86666667,8.5
60,-19.86666667,8.5
60,-19.86666667,8.5
60,-19.86666667,8.5
60,-19.86666667,8.5
96,-19.86666667,8.5
60,-19.86666667,8.5
72,-19.86666667,8.5
62,-19.86666667,8.5
72,-19.86666667,8.5
78,-19.86666667,8.5
70,-19.86666667,3.5
89,-19.86666667,3.5
63,-19.86666667,3.5
63,-19.86666667,3.5
63,-19.86666667,8.5
63,-19.86666667,3.5
63,-19.86666667,3.5
63,-19.86666667,3.5
60,-19.86666667,8.5
60,-19.86666667,8.5
4,-19.86666667,3.5
4,-19.86666667,3.5
57,-19.86666667,3.5
63,-19.86666667,3.5
64,-19.86666667,3.5
84,-19.83333333,2
84,-19.83333333,2
84,-19.83333333,2
94,-19.83333333,2
70,-19.83333333,2
94,-19.83333333,2
94,-19.83333333,2
64,-19.83333333,2
85,-19.83333333,2
56,-19.83333333,2
54,-19.83333333,2
90,-19.83333333,2
92,-19.83333333,2
81,-19.75,12.5
69,-19.75,4.5
63,-19.75,2.5
63,-19.75,2
98,-19.33333333,10
66,-19.33333333,11
66,-19.33333333,17.5
61,-19.33333333,7.5
95,-19.33333333,10
86,-19.33333333,1.5
95,-19.33333333,1.5
95,-19.33333333,10
95,-19.33333333,2.5
95,-19.33333333,11
95,-19.33333333,10
94,-19.33333333,1.5
62,-19.33333333,10
65,-19.33333333,10
65,-19.33333333,10
79,-19.33333333,2.5
79,-19.33333333,1.5
4,-19.33333333,2.5
4,-19.33333333,17.5
45,-19.33333333,2.5
45,-19.33333333,10
45,-19.33333333,17.5
78,-19.33333333,17.5
68,-19.33333333,2.5
94,-19.33333333,1.5
94,-19.33333333,1.5
65,-19.33333333,11
60,-19.33333333,7.5
60,-19.33333333,7.5
21,-19.33333333,7.5
72,-19.33333333,1.5
56,-19.33333333,1.5
56,-19.33333333,1.5
85,-19.33333333,11
65,-19.33333333,10
65,-19.33333333,10
104,-19.33333333,10
96,-19.33333333,10
96,-19.33333333,10
54,-19.33333333,7.5
54,-19.33333333,17.5
54,-19.33333333,7.5
57,-19.33333333,17.5
94,-19.33333333,7.5
62,-19.33333333,2.5
62,-19.33333333,7.5
94,-19.33333333,7.5
94,-19.33333333,7.5
107,-19.33333333,10
60,-19.33333333,10
94,-19.33333333,2.5
60,-19.33333333,10
60,-19.33333333,10
60,-19.33333333,17.5
104,-19.33333333,7.5
72,-19.33333333,1.5
72,-19.33333333,1.5
72,-19.33333333,10
72,-19.33333333,2.5
72,-19.33333333,2.5
72,-19.33333333,2.5
80,-19.33333333,2.5
80,-19.33333333,11
60,-19.33333333,7.5
82,-19.33333333,7.5
82,-19.33333333,7.5
82,-19.33333333,7.5
60,-19.33333333,7.5
60,-19.33333333,17.5
97,-19.33333333,7.5
72,-19.33333333,10
62,-19.33333333,17.5
62,-19.33333333,7.5
62,-19.33333333,2.5
83,-19.33333333,7.5
80,-19.33333333,1.5
80,-19.33333333,2.5
80,-19.33333333,2.5
94,-19.33333333,1.5
94,-19.33333333,1.5
74,-19.33333333,3.5
85,-19.33333333,11
72,-19.33333333,2.5
72,-19.33333333,2.5
72,-19.33333333,10
75,-19.33333333,1.5
90,-19.33333333,1.5
90,-19.33333333,17.5
56,-19.33333333,2.5
89,-19.33333333,17.5
57,-19.33333333,7.5
57,-19.33333333,1.5
63,-19.33333333,7.5
63,-19.33333333,1.5
97,-19.33333333,7.5
97,-19.33333333,7.5
60,-19.33333333,7.5
57,-19.33333333,7.5
57,-19.33333333,17.5
57,-19.33333333,17.5
4,-19.33333333,2.5
4,-19.33333333,2.5
4,-19.33333333,2.5
53,-19.33333333,7.5
63,-19.33333333,7.5
63,-19.33333333,7.5
21,-19.33333333,7.5
79,-19.33333333,10
80,-19.33333333,10
60,-19.33333333,7.5
45,-19.33333333,8
41,-19.21666667,1
53,-19.2,3
53,-19.2,3
53,-19.2,4
60,-19.2,0.5
60,-19.2,1
60,-19.2,3
60,-19.2,1
61,-19.2,3
65,-19.2,3
65,-19.2,7
65,-19.2,3
65,-19.2,1
97,-19.2,3.25
97,-19.2,1
97,-19.2,5
87,-19.2,1
87,-19.2,4
73,-19.2,4
74,-19.2,6
75,-19.2,3
75,-19.2,5
85,-19.2,1
85,-19.2,3
85,-19.2,4
41,-19.2,1
41,-19.2,3
41,-19.2,1.2
41,-19.2,1.2
89,-19.2,3
80,-19.2,1
80,-19.2,1
80,-19.2,1
80,-19.2,1
80,-19.2,1
80,-19.2,1
80,-19.2,1
80,-19.2,3
80,-19.2,4
96,-19.2,6
96,-19.2,4
96,-19.2,2.5
105,-19.2,4
85,-19.2,3
85,-19.2,6
85,-19.2,7
68,-19.195,2
85,-19.18333333,3.5
85,-19.18333333,3.5
85,-19.18333333,3.5
93,-19.18333333,3.5
93,-19.18333333,3.5
85,-19.18333333,3.5
56,-19.18333333,3.5
56,-19.18333333,3.5
75,-19.18333333,3.5
53,-19.18333333,4
87,-19.17166667,2
68,-19.17166667,2
80,-19.17166667,2
78,-19.17166667,2
84,-19.17166667,2
76,-19.17166667,2
78,-19.17166667,2
64,-19.17166667,2
95,-19.17166667,2
93,-19.16666667,3.5
87,-19.16666667,6.5
87,-19.16666667,6.5
87,-19.16666667,6.5
87,-19.16666667,6.5
87,-19.16666667,6.5
87,-19.16666667,6.5
87,-19.16666667,6.5
87,-19.16666667,6.5
87,-19.16666667,6.5
21,-19.16666667,3
21,-19.16666667,3
21,-19.16666667,3
21,-19.16666667,3
62,-19.16666667,3
78,-19.16666667,3
78,-19.16666667,3
78,-19.16666667,3
71,-19.16333333,2
53,-19.16333333,2
54,-19.16333333,2
78,-19.16333333,2
71,-19.16333333,2
93,-19.1625,3
85,-19.1625,3
103,-19.1625,3
84,-19.1625,3
64,-19.1625,3
93,-19.1625,3
93,-19.1625,3
54,-19.1625,3
85,-19.1625,3
85,-19.1625,3
93,-19.16166667,4
60,-19.16166667,4
85,-19.16166667,4
89,-19.16166667,4
78,-19.155,2
80,-19.155,2
21,-19.15333333,2
87,-19.15,2.5
87,-19.15,2.5
93,-19.15,2.5
93,-19.15,2.5
85,-19.15,2.5
85,-19.15,2.5
104,-19.13333333,2
104,-19.13333333,2
68,-19.13333333,2
64,-19.13333333,2
75,-19.13333333,2
64,-19.13333333,2
93,-19.13333333,2
68,-19.13333333,2
76,-19.13333333,2
68,-19.13333333,2
62,-19.13333333,2
89,-19.13333333,2
77,-19.13333333,2
85,-19.13333333,2
21,-19.13333333,2
85,-19.13333333,2
21,-19.13333333,2
78,-19.08333333,5.5
80,-19.08333333,5.5
80,-19.08333333,5.5
77,-19.03333333,6
65,-19.03333333,5
68,-19.03333333,5
77,-19.03333333,6
60,-19.03333333,6
71,-19.03333333,6
58,-19.03333333,1
56,-19.03333,1
59,-19.03333,8
59,-19.03333,8
60,-19.03333,3
60,-19.03333,3
61,-19.03333,1
61,-19.03333,1
97,-19.03333,1
97,-19.03333,1
97,-19.03333,1
97,-19.03333,0.75
87,-19.03333,5
87,-19.03333,5
87,-19.03333,5
87,-19.03333,5
87,-19.03333,5
87,-19.03333,5
87,-19.03333,5
74,-19.03333,3
74,-19.03333,1.5
76,-19.03333,1
87,-19.03333,0.5
85,-19.03333,3
89,-19.03333,1
94,-19.03333,3
94,-19.03333,3
63,-19.03333,3
96,-19.03333,1.5
53,-19.025,5
53,-19.025,6
53,-19.025,9
21,-19.025,6
21,-19.025,5
21,-19.025,6
76,-19.025,6
76,-19.025,6
76,-19.025,6
76,-19.025,5
76,-19.025,5
78,-19.025,6
83,-19.025,6
62,-19,0
107,-19,4.5
57,-19,6.5
77,-19,0.5
51,-19,22
62,-19,14
76,-19,13
45,-19,12
101,-19,22
50,-19,4
50,-19,3
50,-19,18.5
78,-19,4.5
7,-19,3
50,-19,14
50,-19,0.5
50,-19,15
50,-19,28.5
75,-19,18
75,-19,15
7,-19,15
7,-19,17
7,-19,12
7,-19,0.5
60,-19,12
62,-19,15
62,-19,15
76,-19,12
76,-19,3
76,-19,3
76,-19,3
57,-19,7
57,-19,8
57,-19,8
57,-19,12
60,-19,18
60,-19,10
107,-19,3
107,-19,0.5
107,-19,1
101,-19,8
101,-19,8
7,-19,15
75,-19,3
21,-19,10
89,-19,14
89,-19,9
89,-19,15
89,-19,1
89,-19,15
89,-19,1
89,-19,1
89,-19,1
97,-19,2
81,-19,3
21,-19,1
101,-19,8
78,-19,15
92,-19,17
101,-19,24
101,-19,12
82,-19,4.5
63,-19,10
63,-19,3.5
63,-19,4
63,-19,0.5
63,-19,1
89,-19,1
86,-19,2
94,-19,2
50,-19,0.5
50,-19,8
50,-19,10
53,-18.98333,5.1
53,-18.98333,5.1
53,-18.98333,9.2
53,-18.98333,13.3
53,-18.98333,6.1
53,-18.98333,25
53,-18.98333,6
53,-18.98333,8.2
53,-18.98333,8.7
53,-18.98333,10.6
53,-18.98333,3
53,-18.98333,10
53,-18.98333,10
53,-18.98333,8.5
53,-18.98333,10
53,-18.98333,10.6
53,-18.98333,10
53,-18.98333,25.1
53,-18.98333,8
53,-18.98333,7
53,-18.98333,5
53,-18.98333,8
53,-18.98333,3
56,-18.98333,2
56,-18.98333,1
57,-18.98333,7.8
57,-18.98333,8
57,-18.98333,8.2
57,-18.98333,9
58,-18.98333,5
58,-18.98333,6
58,-18.98333,6
58,-18.98333,6
59,-18.98333,6
59,-18.98333,6
59,-18.98333,8
59,-18.98333,12.4
59,-18.98333,7.8
59,-18.98333,8
59,-18.98333,16.2
59,-18.98333,9.6
59,-18.98333,9.8
59,-18.98333,6.3
59,-18.98333,7
59,-18.98333,7
60,-18.98333,8.7
60,-18.98333,14.2
60,-18.98333,6.3
60,-18.98333,4.5
60,-18.98333,8.6
60,-18.98333,4.2
60,-18.98333,10
60,-18.98333,6.3
60,-18.98333,14.2
60,-18.98333,6.2
60,-18.98333,5.1
60,-18.98333,10
61,-18.98333,6.3
61,-18.98333,2.3
61,-18.98333,9.7
61,-18.98333,8.1
61,-18.98333,7.3
61,-18.98333,7.1
61,-18.98333,7.1
61,-18.98333,1
61,-18.98333,7
61,-18.98333,7.8
61,-18.98333,4
61,-18.98333,1
61,-18.98333,1.9
61,-18.98333,1
61,-18.98333,3
61,-18.98333,5
61,-18.98333,4
61,-18.98333,8
61,-18.98333,5
61,-18.98333,10
62,-18.98333,1.5
62,-18.98333,1.3
62,-18.98333,2.3
62,-18.98333,2.3
62,-18.98333,1
62,-18.98333,1
62,-18.98333,7
62,-18.98333,7
62,-18.98333,8.1
62,-18.98333,8.7
62,-18.98333,8.3
62,-18.98333,10.6
62,-18.98333,9.7
62,-18.98333,5
62,-18.98333,2
62,-18.98333,7
62,-18.98333,5
62,-18.98333,5
98,-18.98333,8.1
98,-18.98333,17
98,-18.98333,8
98,-18.98333,13.4
98,-18.98333,8.6
98,-18.98333,6
98,-18.98333,6
98,-18.98333,2
64,-18.98333,1.3
64,-18.98333,1.3
64,-18.98333,1.3
64,-18.98333,1.3
64,-18.98333,1.3
64,-18.98333,0
65,-18.98333,6
65,-18.98333,8
65,-18.98333,8.1
65,-18.98333,12.4
65,-18.98333,8.3
65,-18.98333,8.3
65,-18.98333,8
65,-18.98333,11
65,-18.98333,9.8
65,-18.98333,8.1
65,-18.98333,7.1
65,-18.98333,8.7
65,-18.98333,7.8
65,-18.98333,8.3
65,-18.98333,8.7
65,-18.98333,8.6
65,-18.98333,8.6
65,-18.98333,7.8
65,-18.98333,7.8
65,-18.98333,8
65,-18.98333,6
65,-18.98333,7.6
65,-18.98333,7
65,-18.98333,6
65,-18.98333,7
97,-18.98333,8.2
97,-18.98333,8.1
97,-18.98333,0
97,-18.98333,0
97,-18.98333,1.6
97,-18.98333,14.2
97,-18.98333,5.1
97,-18.98333,3.3
97,-18.98333,9.8
97,-18.98333,8.6
97,-18.98333,5.7
97,-18.98333,12.5
97,-18.98333,8.2
97,-18.98333,1.3
97,-18.98333,8
97,-18.98333,8
97,-18.98333,6
97,-18.98333,3
97,-18.98333,8
97,-18.98333,8
97,-18.98333,0
97,-18.98333,0
97,-18.98333,8.7
97,-18.98333,9.6
97,-18.98333,1.5
97,-18.98333,7.8
97,-18.98333,0
97,-18.98333,5.1
97,-18.98333,9.7
97,-18.98333,0
97,-18.98333,4.5
97,-18.98333,2
97,-18.98333,2
97,-18.98333,7.1
97,-18.98333,1.5
97,-18.98333,0
97,-18.98333,0
97,-18.98333,1.6
97,-18.98333,8.2
97,-18.98333,2
69,-18.98333,2.3
69,-18.98333,5.2
69,-18.98333,9.3
69,-18.98333,9.3
69,-18.98333,8.6
69,-18.98333,15.3
69,-18.98333,7.9
69,-18.98333,5.8
69,-18.98333,11.3
69,-18.98333,8.6
69,-18.98333,6.6
69,-18.98333,7.4
69,-18.98333,6.6
69,-18.98333,8.5
69,-18.98333,8.5
69,-18.98333,8.6
69,-18.98333,2
69,-18.98333,7.4
69,-18.98333,2
69,-18.98333,8
69,-18.98333,6
69,-18.98333,6
69,-18.98333,6.6
69,-18.98333,2
69,-18.98333,3
69,-18.98333,2
87,-18.98333,6
87,-18.98333,11
87,-18.98333,7.6
87,-18.98333,7.8
87,-18.98333,0
87,-18.98333,8.5
87,-18.98333,7.7
87,-18.98333,6.3
87,-18.98333,3.8
87,-18.98333,6
87,-18.98333,7.8
87,-18.98333,1.6
87,-18.98333,2
87,-18.98333,8.1
87,-18.98333,7.7
87,-18.98333,7.5
87,-18.98333,2
87,-18.98333,0
87,-18.98333,1.3
87,-18.98333,6
87,-18.98333,3.8
87,-18.98333,5.7
87,-18.98333,2.3
87,-18.98333,12.5
87,-18.98333,1.3
87,-18.98333,8.7
87,-18.98333,2.3
87,-18.98333,0
87,-18.98333,12.5
87,-18.98333,2.2
87,-18.98333,7.8
87,-18.98333,0
87,-18.98333,2.3
87,-18.98333,6.3
87,-18.98333,5.3
87,-18.98333,12.4
87,-18.98333,5.7
87,-18.98333,5.3
87,-18.98333,6.1
87,-18.98333,7.6
87,-18.98333,7.7
87,-18.98333,6.3
87,-18.98333,7.8
87,-18.98333,6.3
87,-18.98333,7.7
87,-18.98333,6.1
87,-18.98333,12.5
87,-18.98333,2
87,-18.98333,2
87,-18.98333,2
73,-18.98333,4
73,-18.98333,7
73,-18.98333,5
73,-18.98333,7
73,-18.98333,17.2
73,-18.98333,8
73,-18.98333,25
73,-18.98333,8
73,-18.98333,7
73,-18.98333,10
108,-18.98333,1.5
108,-18.98333,3.8
108,-18.98333,5
108,-18.98333,5
108,-18.98333,10
108,-18.98333,1.3
108,-18.98333,1.3
108,-18.98333,5.5
108,-18.98333,7
108,-18.98333,7.8
108,-18.98333,7.8
108,-18.98333,7.8
108,-18.98333,7.8
108,-18.98333,8
108,-18.98333,8.3
108,-18.98333,8.6
108,-18.98333,8.6
108,-18.98333,8.6
108,-18.98333,9.6
108,-18.98333,9.8
108,-18.98333,9.8
108,-18.98333,1.3
108,-18.98333,5
108,-18.98333,4.2
108,-18.98333,1.6
108,-18.98333,6
108,-18.98333,5.7
108,-18.98333,1.3
74,-18.98333,7.3
74,-18.98333,8.5
74,-18.98333,7.6
74,-18.98333,7.6
74,-18.98333,5
74,-18.98333,8
74,-18.98333,4
75,-18.98333,8.7
75,-18.98333,8.6
75,-18.98333,8.6
75,-18.98333,10.4
75,-18.98333,9.8
75,-18.98333,8.6
75,-18.98333,12.5
75,-18.98333,2
75,-18.98333,2
75,-18.98333,5.1
75,-18.98333,7.7
75,-18.98333,1
75,-18.98333,9.7
75,-18.98333,8.1
75,-18.98333,2
76,-18.98333,1
76,-18.98333,1.3
76,-18.98333,2.3
76,-18.98333,5.3
76,-18.98333,6.3
76,-18.98333,8.3
76,-18.98333,4
76,-18.98333,3
76,-18.98333,3
77,-18.98333,2.2
77,-18.98333,2
77,-18.98333,8
77,-18.98333,6
77,-18.98333,5
77,-18.98333,0
77,-18.98333,3
77,-18.98333,0
77,-18.98333,7.6
77,-18.98333,5.3
77,-18.98333,8.6
77,-18.98333,7.7
77,-18.98333,6.3
77,-18.98333,8
77,-18.98333,8.3
77,-18.98333,6.1
77,-18.98333,0
77,-18.98333,0
87,-18.98333,8
87,-18.98333,8
87,-18.98333,3
87,-18.98333,6
87,-18.98333,8
87,-18.98333,4
87,-18.98333,4
87,-18.98333,9.1
87,-18.98333,7.8
87,-18.98333,9.4
87,-18.98333,6.4
87,-18.98333,8.5
80,-18.98333,7
80,-18.98333,9
80,-18.98333,9.6
80,-18.98333,9.7
80,-18.98333,9.8
80,-18.98333,10.3
80,-18.98333,10.6
80,-18.98333,10.6
80,-18.98333,12
80,-18.98333,12.5
80,-18.98333,10
80,-18.98333,8
80,-18.98333,6
80,-18.98333,8
80,-18.98333,7
85,-18.98333,2
89,-18.98333,0
89,-18.98333,1.5
89,-18.98333,2
89,-18.98333,1.5
89,-18.98333,7.6
89,-18.98333,8
89,-18.98333,7
94,-18.98333,4
94,-18.98333,1.5
94,-18.98333,2.2
94,-18.98333,0
94,-18.98333,0
94,-18.98333,0
94,-18.98333,2.2
80,-18.98333,7
63,-18.98333,0
63,-18.98333,0
63,-18.98333,0
63,-18.98333,1
96,-18.98333,8
96,-18.98333,8.1
96,-18.98333,15.4
96,-18.98333,7.6
96,-18.98333,6.8
96,-18.98333,9.7
96,-18.98333,4.1
96,-18.98333,15.7
96,-18.98333,17
96,-18.98333,17
105,-18.98333,4
105,-18.98333,8
105,-18.98333,6
105,-18.98333,5
105,-18.98333,7
105,-18.98333,7
105,-18.98333,3
105,-18.98333,8
105,-18.98333,8
105,-18.98333,8
105,-18.98333,4.9
105,-18.98333,6.6
105,-18.98333,6.6
105,-18.98333,6.9
105,-18.98333,6.9
105,-18.98333,7.5
105,-18.98333,7.8
105,-18.98333,9.7
105,-18.98333,23.5
105,-18.98333,15
85,-18.98333,8.1
85,-18.98333,7
85,-18.98333,6.3
85,-18.98333,6.3
85,-18.98333,7.8
85,-18.98333,8
85,-18.98333,7.8
85,-18.98333,8.2
85,-18.98333,8.7
85,-18.98333,9
85,-18.98333,9
85,-18.98333,9.8
85,-18.98333,10.6
85,-18.98333,13.4
85,-18.98333,30
85,-18.98333,1.3
85,-18.98333,6.3
85,-18.98333,9.2
85,-18.98333,11.4
85,-18.98333,4
85,-18.98333,12.9
104,-18.98333,1.9
104,-18.98333,8
104,-18.98333,9.2
104,-18.98333,8.2
104,-18.98333,8.2
104,-18.98333,8.1
104,-18.98333,8.6
104,-18.98333,9.8
104,-18.98333,6
104,-18.98333,3.3
104,-18.98333,7
104,-18.98333,4
104,-18.98333,9.8
104,-18.98333,8
104,-18.98333,7.8
21,-18.98333,0
21,-18.98333,0
21,-18.98333,0
21,-18.98333,0
21,-18.98333,0
106,-18.98333,9.8
106,-18.98333,7
106,-18.98333,6.1
106,-18.98333,6.1
106,-18.98333,3
106,-18.98333,7
106,-18.98333,8
82,-18.91666667,6
82,-18.91666667,6
82,-18.91666667,6
82,-18.91666667,6
82,-18.91666667,6
82,-18.91666667,6
82,-18.9,14
82,-18.9,12
82,-18.9,13
82,-18.86666667,6
82,-18.86666667,6
82,-18.86666667,6
82,-18.86666667,6
82,-18.86666667,6
3,-18.86666667,3
3,-18.86666667,3
66,-18.83333333,3
62,-18.83333333,26
95,-18.83333333,2
51,-18.83333333,2
49,-18.83333333,3
57,-18.83333333,15
83,-18.83333333,15
89,-18.83333333,19.5
107,-18.83333333,19.5
57,-18.83333333,22
68,-18.83333333,22
51,-18.83333333,2
76,-18.83333333,2
60,-18.83333333,0
57,-18.83333333,6
49,-18.83333333,0
70,-18.83333333,14
82,-18.83333333,18
68,-18.83333333,22
99,-18.83333333,1
7,-18.83333333,14
82,-18.83333333,14
76,-18.83333333,2
70,-18.83333333,2
